Date,Price,Market Value,Realized Value
6/6/22,31483.35522,5.69814E+11,
6/5/22,29899.87769,5.68802E+11,4.49841E+11
6/4/22,29847.73307,5.65495E+11,4.49925E+11
6/3/22,29676.16541,5.79849E+11,4.5033E+11
6/2/22,30436.46343,5.67637E+11,4.50794E+11
6/1/22,29788.69391,6.05492E+11,4.51716E+11
5/31/22,31771.38938,6.04045E+11,4.52531E+11
5/30/22,31708.96695,5.6122E+11,4.52087E+11
5/29/22,29452.10953,5.52681E+11,4.5175E+11
5/28/22,29009.30151,5.44927E+11,4.51673E+11
5/27/22,28597.02982,5.55754E+11,4.51648E+11
5/26/22,29167.96454,5.62119E+11,4.52423E+11
5/25/22,29511.77479,5.64292E+11,4.52828E+11
5/24/22,29624.35924,5.53894E+11,4.53025E+11
5/23/22,29080.60191,5.76347E+11,4.53058E+11
5/22/22,30259.63325,5.60027E+11,4.53708E+11
5/21/22,29439.30335,5.554E+11,4.53604E+11
5/20/22,29163.24171,5.76559E+11,4.53687E+11
5/19/22,30281.17599,5.46089E+11,4.54351E+11
5/18/22,28673.35701,5.79002E+11,4.5473E+11
5/17/22,30412.4893,5.68227E+11,4.55451E+11
5/16/22,29832.78072,5.95855E+11,4.55751E+11
5/15/22,31292.53086,5.72134E+11,4.56241E+11
5/14/22,30048.70072,5.56566E+11,4.56097E+11
5/13/22,29245.75731,5.50889E+11,4.5532E+11
5/12/22,28959.38993,5.51701E+11,4.56174E+11
5/11/22,28975.80136,5.90334E+11,4.57259E+11
5/10/22,31012.79639,5.72172E+11,4.60108E+11
5/9/22,30072.93928,6.47647E+11,4.61069E+11
5/8/22,34027.02133,6.75042E+11,4.64042E+11
5/7/22,35450.77174,6.85103E+11,4.64546E+11
5/6/22,35997.0025,6.95523E+11,4.64738E+11
5/5/22,36547.03884,7.55134E+11,4.65192E+11
5/4/22,39678.47334,7.17802E+11,4.6604E+11
5/3/22,37724.77393,7.32967E+11,4.65616E+11
5/2/22,38518.41923,7.31922E+11,4.66248E+11
5/1/22,38474.80813,7.15828E+11,4.6689E+11
4/30/22,37623.65697,7.34563E+11,4.6678E+11
4/29/22,38588.32688,7.58315E+11,4.671E+11
4/28/22,39799.80594,7.46543E+11,4.67511E+11
4/27/22,39244.83524,7.25039E+11,4.67451E+11
4/26/22,38116.98843,7.69151E+11,4.67377E+11
4/25/22,40430.98658,7.50574E+11,4.68136E+11
4/24/22,39462.18292,7.50355E+11,4.68111E+11
4/23/22,39451.40169,7.55264E+11,4.68121E+11
4/22/22,39712.77301,7.69917E+11,4.68125E+11
4/21/22,40482.72941,7.8671E+11,4.68538E+11
4/20/22,41366.02942,7.89198E+11,4.67737E+11
4/19/22,41501.3797,7.7596E+11,4.67634E+11
4/18/22,40807.30059,7.54574E+11,4.67417E+11
4/17/22,39689.09277,7.67944E+11,4.6731E+11
4/16/22,40390.62799,7.71104E+11,4.67359E+11
4/15/22,40555.64288,7.59473E+11,4.67382E+11
4/14/22,39945.00042,7.82429E+11,4.67262E+11
4/13/22,41150.3549,7.61993E+11,4.66948E+11
4/12/22,40083.91278,7.51554E+11,4.66758E+11
4/11/22,39533.54311,8.01428E+11,4.66156E+11
4/10/22,42162.75786,8.12842E+11,4.66939E+11
4/9/22,42764.05682,8.03257E+11,4.67011E+11
4/8/22,42263.37052,8.25807E+11,4.66914E+11
4/7/22,43455.12215,8.20474E+11,4.67343E+11
4/6/22,43176.59712,8.64806E+11,4.67366E+11
4/5/22,45502.03196,8.85417E+11,4.6805E+11
4/4/22,46594.42098,8.81995E+11,4.68031E+11
4/3/22,46414.52735,8.70459E+11,4.67653E+11
4/2/22,45822.87734,8.79691E+11,4.67374E+11
4/1/22,46298.58833,8.64839E+11,4.6738E+11
3/31/22,45537.67,8.94326E+11,4.66853E+11
3/30/22,47075.07894,9.01431E+11,4.67143E+11
3/29/22,47449.78374,8.9544E+11,4.66748E+11
3/28/22,47138.51218,8.89753E+11,4.65759E+11
3/27/22,46842.63906,8.45939E+11,4.64501E+11
3/26/22,44535.51077,8.42085E+11,4.63762E+11
3/25/22,44329.92129,8.36022E+11,4.63609E+11
3/24/22,44013.20761,8.14689E+11,4.61269E+11
3/23/22,42899.62081,8.04744E+11,4.60763E+11
3/22/22,42379.86359,7.78859E+11,4.60438E+11
3/21/22,41021.10995,7.83911E+11,4.59972E+11
3/20/22,41275.41981,8.01701E+11,4.59891E+11
3/19/22,42227.20598,7.9327E+11,4.59907E+11
3/18/22,41775.23218,7.77462E+11,4.59717E+11
3/17/22,40941.12351,7.80913E+11,4.59398E+11
3/16/22,41131.4482,7.46055E+11,4.59733E+11
3/15/22,39303.53847,7.53254E+11,4.59115E+11
3/14/22,39677.17882,7.17299E+11,4.59248E+11
3/13/22,37786.21012,7.36627E+11,4.59006E+11
3/12/22,38806.9813,7.35214E+11,4.59085E+11
3/11/22,38733.32932,7.48522E+11,4.59058E+11
3/10/22,39439.80579,7.96279E+11,4.59552E+11
3/9/22,41957.16433,7.35292E+11,4.59139E+11
3/8/22,38746.54613,7.21145E+11,4.5823E+11
3/7/22,38001.05209,7.28976E+11,4.58532E+11
3/6/22,38418.00318,7.47721E+11,4.58776E+11
3/5/22,39405.1303,7.42943E+11,4.58863E+11
3/4/22,39155.57228,8.05717E+11,4.58843E+11
3/3/22,42461.08534,8.33405E+11,4.59792E+11
3/2/22,43920.41706,8.43183E+11,4.59565E+11
3/1/22,44436.23989,8.19312E+11,4.59347E+11
2/28/22,43192.80634,7.15447E+11,4.58677E+11
2/27/22,37716.35255,7.42403E+11,4.56624E+11
2/26/22,39134.03308,7.4442E+11,4.56877E+11
2/25/22,39242.85668,7.27424E+11,4.57013E+11
2/24/22,38354.77806,7.06952E+11,4.56979E+11
2/23/22,37271.51012,7.25626E+11,4.56946E+11
2/22/22,38256.55226,7.02333E+11,4.57046E+11
2/21/22,37033.98243,7.28293E+11,4.57041E+11
2/20/22,38399.03372,7.60398E+11,4.57596E+11
2/19/22,40098.18823,7.58384E+11,4.5786E+11
2/18/22,39996.20898,7.6862E+11,4.57865E+11
2/17/22,40544.62216,8.32266E+11,4.58138E+11
2/16/22,43899.17505,8.45324E+11,4.58872E+11
2/15/22,44574.61961,8.06745E+11,4.58711E+11
2/14/22,42548.44212,7.97693E+11,4.58035E+11
2/13/22,42075.71547,8.00665E+11,4.57954E+11
2/12/22,42235.97254,8.03655E+11,4.57888E+11
2/11/22,42395.74554,8.25147E+11,4.57683E+11
2/10/22,43530.95213,8.41841E+11,4.57568E+11
2/9/22,44417.15509,8.3545E+11,4.57379E+11
2/8/22,44080.88605,8.3129E+11,4.57037E+11
2/7/22,43870.00033,8.03944E+11,4.56606E+11
2/6/22,42411.43793,7.8544E+11,4.5586E+11
2/5/22,41413.94593,7.87887E+11,4.55676E+11
2/4/22,41603.02799,7.06501E+11,4.55466E+11
2/3/22,37331.44073,6.99657E+11,4.54546E+11
2/2/22,36920.35032,7.3362E+11,4.54756E+11
2/1/22,38721.01071,7.29673E+11,4.55169E+11
1/31/22,38490.06537,7.18215E+11,4.52685E+11
1/30/22,37905.1387,7.2349E+11,4.52706E+11
1/29/22,38182.04097,7.15278E+11,4.53079E+11
1/28/22,37739.45842,7.02795E+11,4.53789E+11
1/27/22,37181.24472,6.97329E+11,4.54247E+11
1/26/22,36833.92009,7.00038E+11,4.54502E+11
1/25/22,36981.47196,6.94489E+11,4.54796E+11
1/24/22,36688.13561,6.86854E+11,4.54875E+11
1/23/22,36276.72538,6.6402E+11,4.5539E+11
1/22/22,35078.71447,6.91594E+11,4.55432E+11
1/21/22,36467.14401,7.70554E+11,4.56186E+11
1/20/22,40686.30786,7.89575E+11,4.58935E+11
1/19/22,41675.09029,8.02471E+11,4.59484E+11
1/18/22,42372.24701,7.99736E+11,4.60139E+11
1/17/22,42221.05169,8.15802E+11,4.60265E+11
1/16/22,43094.37397,8.16089E+11,4.60677E+11
1/15/22,43095.6166,8.15601E+11,4.60603E+11
1/14/22,43085.56972,8.05439E+11,4.60526E+11
1/13/22,42573.11238,8.31093E+11,4.60522E+11
1/12/22,43920.9371,8.09089E+11,4.60822E+11
1/11/22,42742.67943,7.91877E+11,4.60424E+11
1/10/22,41831.12167,7.92251E+11,4.6048E+11
1/9/22,41868.3985,7.8912E+11,4.6064E+11
1/8/22,41686.8194,7.86308E+11,4.6069E+11
1/7/22,41555.91333,8.15794E+11,4.60838E+11
1/6/22,43086.8675,8.2215E+11,4.61738E+11
1/5/22,43443.74266,8.67344E+11,4.6213E+11
1/4/22,45828.00081,8.78369E+11,4.62754E+11
1/3/22,46448.54887,8.95373E+11,4.63163E+11
1/2/22,47300.26098,9.03071E+11,4.63317E+11
1/1/22,47738.09021,8.73686E+11,4.63293E+11
12/31/21,46209.11395,8.91642E+11,4.63116E+11
12/30/21,47127.70358,8.78081E+11,4.63166E+11
12/29/21,46471.42158,8.99812E+11,4.62985E+11
12/28/21,47549.76742,9.58776E+11,4.63384E+11
12/27/21,50713.32174,9.61041E+11,4.63942E+11
12/26/21,50801.80104,9.53469E+11,4.63753E+11
12/25/21,50433.0053,9.60599E+11,4.63509E+11
12/24/21,50841.17447,9.60843E+11,4.63557E+11
12/23/21,50840.98385,9.19131E+11,4.63219E+11
12/22/21,48607.9736,9.24883E+11,4.62448E+11
12/21/21,48913.54969,8.867E+11,4.62335E+11
12/20/21,46919.45575,8.82854E+11,4.61835E+11
12/19/21,46696.18829,8.85748E+11,4.61989E+11
12/18/21,46858.70725,8.72375E+11,4.61939E+11
12/17/21,46158.83777,9.00777E+11,4.61836E+11
12/16/21,47644.42976,9.23975E+11,4.62336E+11
12/15/21,48888.31128,9.14626E+11,4.62437E+11
12/14/21,48371.07189,8.83607E+11,4.62195E+11
12/13/21,46734.82802,9.4687E+11,4.61675E+11
12/12/21,50095.84189,9.3285E+11,4.62271E+11
12/11/21,49413.9917,8.91354E+11,4.62141E+11
12/10/21,47177.63654,9.00679E+11,4.61755E+11
12/9/21,47580.70581,9.54573E+11,4.6204E+11
12/8/21,50514.81642,9.5681E+11,4.62831E+11
12/7/21,50631.72169,9.55954E+11,4.62885E+11
12/6/21,50513.50134,9.33813E+11,4.61797E+11
12/5/21,49466.50946,9.3018E+11,4.62065E+11
12/4/21,49237.93061,1.01207E+12,4.62226E+11
12/3/21,53650.62354,1.06792E+12,4.64016E+11
12/2/21,56520.89965,1.08102E+12,4.64659E+11
12/1/21,57219.38453,1.07702E+12,4.64677E+11
11/30/21,56980.61207,1.09219E+12,4.63918E+11
11/29/21,57835.29033,1.08147E+12,4.63637E+11
11/28/21,57324.80153,1.03468E+12,4.62692E+11
11/27/21,54773.00679,1.01329E+12,4.62119E+11
11/26/21,53771.63946,1.11342E+12,4.62131E+11
11/25/21,58993.30763,1.07976E+12,4.63327E+11
11/24/21,57167.9404,1.08689E+12,4.59753E+11
11/23/21,57566.31613,1.06284E+12,4.59463E+11
11/22/21,56287.30191,1.1092E+12,4.59051E+11
11/21/21,58687.18568,1.12802E+12,4.59615E+11
11/20/21,59763.42239,1.0973E+12,4.59465E+11
11/19/21,58113.41754,1.07523E+12,4.58961E+11
11/18/21,56922.44044,1.1397E+12,4.58626E+11
11/17/21,60374.03497,1.13482E+12,4.59585E+11
11/16/21,60101.08655,1.19977E+12,4.58894E+11
11/15/21,63613.27713,1.23595E+12,4.58213E+11
11/14/21,65529.21555,1.21545E+12,4.57142E+11
11/13/21,64408.39593,1.21175E+12,4.56713E+11
11/12/21,64148.80106,1.22417E+12,4.56281E+11
11/11/21,64815.87968,1.22646E+12,4.50155E+11
11/10/21,64916.88838,1.26311E+12,4.49058E+11
11/9/21,66952.03856,1.27475E+12,4.48085E+11
11/8/21,67553.51053,1.19494E+12,4.46412E+11
11/7/21,63319.1844,1.16025E+12,4.43436E+11
11/6/21,61528.8353,1.15148E+12,4.42942E+11
11/5/21,61016.50554,1.15952E+12,4.42339E+11
11/4/21,61456.70415,1.18764E+12,4.41285E+11
11/3/21,62927.54297,1.19366E+12,4.41026E+11
11/2/21,63269.55171,1.15026E+12,4.39366E+11
11/1/21,60954.44422,1.15764E+12,4.36574E+11
10/31/21,61349.79664,1.16767E+12,4.35569E+11
10/30/21,61889.92586,1.17506E+12,4.33604E+11
10/29/21,62292.15272,1.14351E+12,4.33171E+11
10/28/21,60608.59295,1.10308E+12,4.31872E+11
10/27/21,58475.89924,1.13823E+12,4.30732E+11
10/26/21,60337.94071,1.1897E+12,4.30786E+11
10/25/21,63085.86123,1.14842E+12,4.30282E+11
10/24/21,60873.55243,1.1567E+12,4.2832E+11
10/23/21,61297.13793,1.14453E+12,4.27271E+11
10/22/21,60679.0123,1.17284E+12,4.26844E+11
10/21/21,62229.46848,1.24267E+12,4.26528E+11
10/20/21,66038.3304,1.21194E+12,4.25234E+11
10/19/21,64293.39211,1.1694E+12,4.22453E+11
10/18/21,62017.58658,1.16006E+12,4.20444E+11
10/17/21,61524.82823,1.14797E+12,4.17417E+11
10/16/21,60876.51747,1.16181E+12,4.16795E+11
10/15/21,61679.70155,1.08053E+12,4.15956E+11
10/14/21,57355.09981,1.08184E+12,4.13682E+11
10/13/21,57371.07835,1.05615E+12,4.12436E+11
10/12/21,56003.87675,1.08352E+12,4.11294E+11
10/11/21,57498.92318,1.03118E+12,4.10171E+11
10/10/21,54685.66784,1.03597E+12,4.0894E+11
10/9/21,54969.25392,1.01697E+12,4.08299E+11
10/8/21,53964.72554,1.01517E+12,4.07709E+11
10/7/21,53791.56012,1.04243E+12,4.07045E+11
10/6/21,55333.01133,9.70515E+11,4.0573E+11
10/5/21,51496.07379,9.27668E+11,4.02652E+11
10/4/21,49245.04934,9.08379E+11,4.01383E+11
10/3/21,48228.37433,9.06257E+11,4.00564E+11
10/2/21,47660.8014,9.07034E+11,4.00259E+11
10/1/21,48167.68563,8.24891E+11,3.99615E+11
9/30/21,43825.75736,7.82898E+11,3.98307E+11
9/29/21,41524.60631,7.84475E+11,3.97707E+11
9/28/21,41039.93421,8.11121E+11,3.97706E+11
9/27/21,42169.21467,8.13111E+11,3.97989E+11
9/26/21,43189.1592,8.03959E+11,3.97952E+11
9/25/21,42703.66528,8.06916E+11,3.95221E+11
9/24/21,42847.898,8.4532E+11,3.95196E+11
9/23/21,44896.43469,8.20423E+11,3.95485E+11
9/22/21,43573.11521,7.6678E+11,3.95132E+11
9/21/21,40713.37244,8.06673E+11,3.94575E+11
9/20/21,43005.41397,8.89576E+11,3.95284E+11
9/19/21,47250.2111,9.03246E+11,3.96212E+11
9/18/21,48302.4612,8.90155E+11,3.96075E+11
9/17/21,47300.90216,8.99334E+11,3.95777E+11
9/16/21,47757.27116,9.06814E+11,3.95534E+11
9/15/21,48148.33116,8.86556E+11,3.9514E+11
9/14/21,47130.67957,8.4604E+11,3.94079E+11
9/13/21,44956.04181,8.66618E+11,3.93386E+11
9/12/21,46036.38757,8.50575E+11,3.93458E+11
9/11/21,45175.24476,8.44072E+11,3.93196E+11
9/10/21,44858.85104,8.73064E+11,3.93067E+11
9/9/21,46406.77808,8.71213E+11,3.93215E+11
9/8/21,46072.84462,8.80744E+11,3.92494E+11
9/7/21,46888.73509,9.90923E+11,3.92435E+11
9/6/21,52699.01788,9.74265E+11,3.93001E+11
9/5/21,51795.68876,9.39599E+11,3.92287E+11
9/4/21,49943.86591,9.41874E+11,3.91861E+11
9/3/21,49998.47889,9.35309E+11,3.9144E+11
9/2/21,49274.87863,9.18759E+11,3.90888E+11
9/1/21,48844.67979,8.842E+11,3.90184E+11
8/31/21,47132.96024,8.84589E+11,3.8939E+11
8/30/21,47002.93606,9.18514E+11,3.88967E+11
8/29/21,48804.89207,9.19723E+11,3.8875E+11
8/28/21,48931.19062,9.22863E+11,3.88513E+11
8/27/21,49094.13334,8.81981E+11,3.88216E+11
8/26/21,46856.62736,9.20894E+11,3.87753E+11
8/25/21,48996.1351,8.97881E+11,3.87182E+11
8/24/21,47661.18803,9.31071E+11,3.85309E+11
8/23/21,49513.10577,9.26702E+11,3.85151E+11
8/22/21,49285.90687,9.19111E+11,3.84159E+11
8/21/21,48874.22922,9.27337E+11,3.83722E+11
8/20/21,49339.775,8.78825E+11,3.83242E+11
8/19/21,46779.78199,8.42147E+11,3.82248E+11
8/18/21,44723.54789,8.40003E+11,3.8158E+11
8/17/21,44702.67993,8.64364E+11,3.81068E+11
8/16/21,45944.5711,8.84409E+11,3.80907E+11
8/15/21,47019.24279,8.85238E+11,3.80551E+11
8/14/21,47113.09373,8.98741E+11,3.80305E+11
8/13/21,47824.71048,8.34339E+11,3.79403E+11
8/12/21,44427.68488,8.56409E+11,3.78556E+11
8/11/21,45547.32441,8.5772E+11,3.78255E+11
8/10/21,45570.76175,8.71737E+11,3.77797E+11
8/9/21,46278.25354,8.23745E+11,3.7719E+11
8/8/21,43849.09619,8.37002E+11,3.76084E+11
8/7/21,44623.75803,8.05406E+11,3.75815E+11
8/6/21,42861.67791,7.68013E+11,3.75335E+11
8/5/21,40906.72936,7.46619E+11,3.74595E+11
8/4/21,39711.57695,7.16304E+11,3.74208E+11
8/3/21,38214.81669,7.35616E+11,3.73863E+11
8/2/21,39175.32554,7.50809E+11,3.74017E+11
8/1/21,39871.31484,7.80542E+11,3.739E+11
7/31/21,41485.39149,7.93623E+11,3.73931E+11
7/30/21,42229.8058,7.51363E+11,3.73699E+11
7/29/21,40032.51673,7.51111E+11,3.72972E+11
7/28/21,40047.36797,7.40421E+11,3.68584E+11
7/27/21,39478.99469,7.00618E+11,3.66845E+11
7/26/21,37258.1117,6.64076E+11,3.64095E+11
7/25/21,35416.08377,6.43935E+11,3.62433E+11
7/24/21,34279.26671,6.30555E+11,3.62318E+11
7/23/21,33648.0544,6.06416E+11,3.62201E+11
7/22/21,32287.33338,6.02651E+11,3.62886E+11
7/21/21,32145.21055,5.5931E+11,3.62668E+11
7/20/21,29807.79473,5.79032E+11,3.62496E+11
7/19/21,30843.20915,5.96961E+11,3.62646E+11
7/18/21,31801.53324,5.91953E+11,3.6287E+11
7/17/21,31532.01402,5.89407E+11,3.62986E+11
7/16/21,31395.10194,5.98192E+11,3.61505E+11
7/15/21,31877.96709,6.15782E+11,3.61848E+11
7/14/21,32838.40638,6.14129E+11,3.62312E+11
7/13/21,32729.37274,6.2068E+11,3.62512E+11
7/12/21,33087.18183,6.42639E+11,3.62753E+11
7/11/21,34257.99276,6.28737E+11,3.62622E+11
7/10/21,33522.06357,6.33935E+11,3.62554E+11
7/9/21,33810.42782,6.16572E+11,3.62574E+11
7/8/21,32884.77623,6.35511E+11,3.62433E+11
7/7/21,33869.70692,6.42106E+11,3.62773E+11
7/6/21,34222.14299,6.31954E+11,3.62748E+11
7/5/21,33694.22371,6.61701E+11,3.62798E+11
7/4/21,35285.49583,6.50478E+11,3.62894E+11
7/3/21,34674.99184,6.34003E+11,3.62768E+11
7/2/21,33698.74912,6.28509E+11,3.62689E+11
7/1/21,33516.54526,6.57465E+11,3.63605E+11
6/30/21,35047.23923,6.73238E+11,3.64042E+11
6/29/21,35909.54507,6.46743E+11,3.64153E+11
6/28/21,34495.23535,6.4973E+11,3.64085E+11
6/27/21,34709.64461,6.0424E+11,3.64122E+11
6/26/21,32291.05987,5.92309E+11,3.63798E+11
6/25/21,31587.36268,6.4982E+11,3.64109E+11
6/24/21,34660.06635,6.31078E+11,3.67683E+11
6/23/21,33683.42842,6.10047E+11,3.67569E+11
6/22/21,32530.81377,5.93685E+11,3.67602E+11
6/21/21,31623.93744,6.67961E+11,3.67901E+11
6/20/21,35596.77104,6.65619E+11,3.69093E+11
6/19/21,35497.93375,6.71849E+11,3.69119E+11
6/18/21,35779.21794,7.1414E+11,3.69232E+11
6/17/21,38089.85951,7.18805E+11,3.69584E+11
6/16/21,38923.61051,7.52549E+11,3.69971E+11
6/15/21,40907.36238,7.59657E+11,3.70071E+11
6/14/21,40873.98188,7.32537E+11,3.69751E+11
6/13/21,39017.91565,6.65917E+11,3.69003E+11
6/12/21,35550.8093,6.9959E+11,3.68654E+11
6/11/21,37333.37692,6.87484E+11,3.68829E+11
6/10/21,36690.32311,6.99896E+11,3.68648E+11
6/9/21,37400.09617,6.25968E+11,3.68894E+11
6/8/21,33407.06357,6.29014E+11,3.6791E+11
6/7/21,33573.46144,6.71111E+11,3.68832E+11
6/6/21,35804.81273,6.65788E+11,3.6953E+11
6/5/21,35624.25609,6.906E+11,3.69685E+11
6/4/21,36852.26504,7.3465E+11,3.69994E+11
6/3/21,39244.86697,7.03759E+11,3.70519E+11
6/2/21,37573.70033,6.87032E+11,3.69954E+11
6/1/21,36685.06845,6.98718E+11,3.7007E+11
5/31/21,37272.78844,6.68396E+11,3.69756E+11
5/30/21,35663.40484,6.48361E+11,3.69647E+11
5/29/21,34622.56633,6.70097E+11,3.69293E+11
5/28/21,35763.56565,7.20309E+11,3.69644E+11
5/27/21,38554.13094,7.35751E+11,3.70392E+11
5/26/21,39295.80572,7.18462E+11,3.70764E+11
5/25/21,38372.10427,7.27635E+11,3.70532E+11
5/24/21,38849.5336,6.50664E+11,3.71055E+11
5/23/21,34804.38326,7.02179E+11,3.70038E+11
5/22/21,37489.56965,6.9847E+11,3.7049E+11
5/21/21,37328.64479,7.65932E+11,3.71157E+11
5/20/21,40691.8651,6.9164E+11,3.72088E+11
5/19/21,36759.91033,8.05315E+11,3.72932E+11
5/18/21,42993.18114,8.15462E+11,3.75613E+11
5/17/21,43671.66671,8.70317E+11,3.76037E+11
5/16/21,46473.78117,8.75651E+11,3.77064E+11
5/15/21,46939.23536,9.3398E+11,3.77198E+11
5/14/21,49890.59561,9.30245E+11,3.77302E+11
5/13/21,49902.26759,9.17551E+11,3.77163E+11
5/12/21,49504.03618,1.06202E+12,3.77112E+11
5/11/21,56749.68691,1.04532E+12,3.76512E+11
5/10/21,56027.28807,1.09115E+12,3.75879E+11
5/9/21,58301.81374,1.10288E+12,3.7535E+11
5/8/21,58944.24775,1.0735E+12,3.74449E+11
5/7/21,57363.20853,1.05594E+12,3.73787E+11
5/6/21,56433.33125,1.07584E+12,3.71501E+11
5/5/21,57502.29888,9.95908E+11,3.69684E+11
5/4/21,53237.45977,1.06974E+12,3.68431E+11
5/3/21,57208.99901,1.05902E+12,3.67925E+11
5/2/21,56618.21143,1.08147E+12,3.66963E+11
5/1/21,57848.18336,1.08025E+12,3.66434E+11
4/30/21,57757.14922,1.00197E+12,3.65818E+11
4/29/21,53601.02874,1.02628E+12,3.63766E+11
4/28/21,54885.98724,1.02985E+12,3.62516E+11
4/27/21,55138.20775,1.01086E+12,3.61862E+11
4/26/21,54048.74752,9.18525E+11,3.60177E+11
4/25/21,49121.76911,9.36997E+11,3.58792E+11
4/24/21,50111.38928,9.56739E+11,3.58805E+11
4/23/21,51229.06349,9.66681E+11,3.58129E+11
4/22/21,51710.00208,1.00572E+12,3.5784E+11
4/21/21,53923.20193,1.05607E+12,3.57194E+11
4/20/21,56561.34904,1.04106E+12,3.57098E+11
4/19/21,55686.67921,1.05111E+12,3.56374E+11
4/18/21,56304.31981,1.12233E+12,3.55992E+11
4/17/21,60056.66403,1.14784E+12,3.52024E+11
4/16/21,61412.75077,1.18267E+12,3.51096E+11
4/15/21,63224.16827,1.17854E+12,3.50126E+11
4/14/21,63026.70863,1.18986E+12,3.47894E+11
4/13/21,63631.40603,1.11855E+12,3.45106E+11
4/12/21,59843.1204,1.12111E+12,3.42483E+11
4/11/21,60055.85029,1.11719E+12,3.40958E+11
4/10/21,59757.77544,1.08581E+12,3.40158E+11
4/9/21,58116.80037,1.08518E+12,3.38465E+11
4/8/21,58074.76253,1.04532E+12,3.377E+11
4/7/21,56010.00093,1.08395E+12,3.36583E+11
4/6/21,58008.93216,1.10473E+12,3.35922E+11
4/5/21,59131.6975,1.08759E+12,3.30469E+11
4/4/21,58220.43494,1.06497E+12,3.29514E+11
4/3/21,57075.67222,1.10172E+12,3.28921E+11
4/2/21,58976.88256,1.09697E+12,3.28616E+11
4/1/21,58716.17875,1.09813E+12,3.27237E+11
3/31/21,58855.45542,1.09795E+12,3.25178E+11
3/30/21,58776.67974,1.07619E+12,3.2382E+11
3/29/21,57626.17695,1.04173E+12,3.21977E+11
3/28/21,55770.15954,1.04303E+12,3.20521E+11
3/27/21,55840.93994,1.02794E+12,3.19879E+11
3/26/21,55058.52259,9.58352E+11,3.18865E+11
3/25/21,51319.3045,9.75875E+11,3.16881E+11
3/24/21,52295.92209,1.01455E+12,3.15586E+11
3/23/21,54347.44863,1.01003E+12,3.14661E+11
3/22/21,54103.94357,1.0711E+12,3.12579E+11
3/21/21,57368.10101,1.08455E+12,3.11614E+11
3/20/21,58106.77071,1.08329E+12,3.10773E+11
3/19/21,58045.14273,1.07592E+12,3.09792E+11
3/18/21,57642.07317,1.09968E+12,3.08941E+11
3/17/21,58908.92466,1.06229E+12,3.08069E+11
3/16/21,56916.0571,1.03829E+12,3.06207E+11
3/15/21,55623.07638,1.10359E+12,3.04574E+11
3/14/21,58980.62573,1.14175E+12,3.03263E+11
3/13/21,61174.18913,1.06775E+12,3.01674E+11
3/12/21,57232.04945,1.07848E+12,2.99505E+11
3/11/21,57802.94451,1.0449E+12,2.97077E+11
3/10/21,55875.76147,1.02431E+12,2.93741E+11
3/9/21,54919.74945,9.75745E+11,2.91792E+11
3/8/21,52402.09893,9.53892E+11,2.89959E+11
3/7/21,50984.95349,9.11206E+11,2.88197E+11
3/6/21,48900.34647,9.11128E+11,2.87517E+11
3/5/21,48774.4892,9.03764E+11,2.86945E+11
3/4/21,48372.15204,9.41197E+11,2.85828E+11
3/3/21,50379.50355,9.02024E+11,2.85216E+11
3/2/21,48500.72357,9.2511E+11,2.84028E+11
3/1/21,49611.5712,8.42237E+11,2.82969E+11
2/28/21,45223.36032,8.60841E+11,2.81022E+11
2/27/21,46168.27661,8.64091E+11,2.80602E+11
2/26/21,46309.90958,8.73193E+11,2.81087E+11
2/25/21,47085.01708,9.27345E+11,2.79084E+11
2/24/21,49734.20642,9.11718E+11,2.77427E+11
2/23/21,48909.54896,1.00905E+12,2.75133E+11
2/22/21,54129.4562,1.07139E+12,2.72703E+11
2/21/21,57475.84229,1.04284E+12,2.70717E+11
2/20/21,55898.15513,1.04309E+12,2.68423E+11
2/19/21,55951.07988,9.61963E+11,2.66023E+11
2/18/21,51584.60232,9.71813E+11,2.59417E+11
2/17/21,52158.95344,9.17917E+11,2.56442E+11
2/16/21,49262.75663,8.9369E+11,2.53427E+11
2/15/21,47928.93401,9.07923E+11,2.5166E+11
2/14/21,48647.20217,8.79483E+11,2.48893E+11
2/13/21,47219.18701,8.83805E+11,2.47876E+11
2/12/21,47407.35498,8.99512E+11,2.47293E+11
2/11/21,48099.28451,8.36853E+11,2.44676E+11
2/10/21,44842.77563,8.67586E+11,2.42178E+11
2/9/21,46496.44382,8.66244E+11,2.39579E+11
2/8/21,46445.54809,7.24765E+11,2.34851E+11
2/7/21,38863.06184,7.32263E+11,2.31227E+11
2/6/21,39227.83557,7.13689E+11,2.30067E+11
2/5/21,38318.49042,6.88793E+11,2.28946E+11
2/4/21,36981.97461,7.01733E+11,2.26944E+11
2/3/21,37676.07495,6.6183E+11,2.25576E+11
2/2/21,35504.72026,6.25077E+11,2.24459E+11
2/1/21,33539.103,6.16802E+11,2.23322E+11
1/31/21,33127.6414,6.39099E+11,2.22827E+11
1/30/21,34307.31795,6.39163E+11,2.2216E+11
1/29/21,34258.70213,6.21772E+11,2.21494E+11
1/28/21,33447.71128,5.65849E+11,2.19988E+11
1/27/21,30420.10362,6.06112E+11,2.18657E+11
1/26/21,32510.00577,6.01328E+11,2.17611E+11
1/25/21,32263.03116,6.01292E+11,2.17248E+11
1/24/21,32294.1225,5.97777E+11,2.16922E+11
1/23/21,32104.27243,6.14983E+11,2.16718E+11
